county_code,district_code,school_code,county,district,school,gradespan
37,640,30,SUSSEX,BYRAM TWP,BYRAM INTERMEDIATE SCHOOL,8-May
37,1560,50,SUSSEX,FRANKFORD TWP,FRANKFORD TOWNSHIP SCHOOL,PK-08
37,1570,60,SUSSEX,FRANKLIN BORO,FRANKLIN ELEMENTARY SCHOOL,PK-08
37,1630,50,SUSSEX,FREDON TWP,FREDON TOWNSHIP SCHOOL DISTRICT,PK-06
37,1800,60,SUSSEX,GREEN TWP,GREEN HILLS SCHOOL,KG-08
37,1930,60,SUSSEX,HAMBURG BORO,HAMBURG BORO,PK-08
37,1980,50,SUSSEX,HAMPTON TWP,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,KG-06
37,2030,30,SUSSEX,HARDYSTON TWP,HARDYSTON TOWNSHIP MIDDLE SCHOOL,8-May
37,2030,50,SUSSEX,HARDYSTON TWP,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,PK-04
37,2165,30,SUSSEX,HIGH POINT REGIONAL,HIGH POINT REGIONAL HS,12-Sep
37,2240,30,SUSSEX,HOPATCONG,HOPATCONG HIGH SCHOOL,12-Sep
37,2240,35,SUSSEX,HOPATCONG,DURBAN AVENUE ELEMENTARY SCHOOL,5-Apr
37,2240,40,SUSSEX,HOPATCONG,HOPATCONG MIDDLE SCHOOL,8-Jun
37,2240,50,SUSSEX,HOPATCONG,HUDSON MAXIM ELEMENTARY SCHOOL,PK-01
37,2240,70,SUSSEX,HOPATCONG,TULSA TRAIL ELEMENTARY SCHOOL,3-Feb
37,2465,50,SUSSEX,KITTATINNY REGIONAL,KITTATINNY REGIONAL SCHOOL,12-Jul
37,2490,50,SUSSEX,LAFAYETTE TWP,LAFAYETTE TOWNSHIP SCHOOL,PK-08
37,2615,50,SUSSEX,LENAPE VALLEY REGIONAL,LENAPE VALLEY REGIONAL HIGH SCHOOL,12-Sep
37,3300,50,SUSSEX,MONTAGUE TWP,MONTAGUE TOWNSHIP SCHOOL DISTRICT,PK-06
37,3590,50,SUSSEX,NEWTON TOWN,NEWTON HIGH SCHOOL,12-Sep
37,3590,60,SUSSEX,NEWTON TOWN,HALSTED MIDDLE SCHOOL,8-Jun
37,3590,70,SUSSEX,NEWTON TOWN,MERRIAM AVENUE SCHOOL,PK-05
37,3840,50,SUSSEX,OGDENSBURG BORO,OGDENSBURG BOROUGH SCHOOL DISTRICT,PK-08
37,4650,50,SUSSEX,SANDYSTON-WALPACK TWP,SANDYSTON WALPACK CONSOLIDATED SCHOOL,KG-06
37,4960,50,SUSSEX,SPARTA TWP,SPARTA HIGH SCHOOL,12-Sep
37,4960,57,SUSSEX,SPARTA TWP,SPARTA MIDDLE SCHOOL,8-Jun
37,4960,60,SUSSEX,SPARTA TWP,HELEN MORGAN SCHOOL,5-Apr
37,4960,70,SUSSEX,SPARTA TWP,SPARTA ALPINE SCHOOL,3-Jan
37,5030,50,SUSSEX,STANHOPE BORO,VALLEY ROAD SCHOOL,PK-08
37,5040,50,SUSSEX,STILLWATER TWP,STILLWATER TOWNSHIP SCHOOL,PK-06
37,5100,20,SUSSEX,SUSSEX-WANTAGE REGIONAL,CLIFTON E LAWRENCE,PK-02
37,5100,60,SUSSEX,SUSSEX-WANTAGE REGIONAL,SUSSEX MIDDLE SCHOOL,8-Jun
37,5100,70,SUSSEX,SUSSEX-WANTAGE REGIONAL,WANTAGE ELEMENTARY SCHOOL,5-Mar
37,5105,50,SUSSEX,SUSSEX CO ED SERV COMM,NORTHERN HILLS ACADEMY,PK-12
37,5110,10,SUSSEX,SUSSEX COUNTY VOCATIONAL,SUSSEX COUNTY TECHNICAL SCHOOL,12-Sep
37,5360,20,SUSSEX,VERNON TWP,VERNON TOWNSHIP HIGH SCHOOL,12-Sep
37,5360,23,SUSSEX,VERNON TWP,CEDAR MOUNTAIN PRIMARY SCHOOL,4-Feb
37,5360,25,SUSSEX,VERNON TWP,GLEN MEADOW MIDDLE SCHOOL,8-Jul
37,5360,30,SUSSEX,VERNON TWP,LOUNSBERRY HOLLOW MIDDLE SCHOOL,6-May
37,5360,40,SUSSEX,VERNON TWP,ROLLING HILLS PRIMARY SCHOOL,4-Feb
37,5360,50,SUSSEX,VERNON TWP,WALNUT RIDGE PRIMARY SCHOOL,PK-01
37,5435,60,SUSSEX,WALLKILL VALLEY REGIONAL,WALLKILL VALLEY REGIONAL HIGH SCHOOL,12-Sep
39,310,5,UNION,BERKELEY HEIGHTS TWP,GOVERNOR LIVINGSTON HIGH SCHOOL,12-Sep
39,310,20,UNION,BERKELEY HEIGHTS TWP,THOMAS P. HUGHES SCHOOL,5-Feb
39,310,30,UNION,BERKELEY HEIGHTS TWP,COLUMBIA MIDDLE SCHOOL,8-Jun
39,310,35,UNION,BERKELEY HEIGHTS TWP,MARY KAY MCMILLIN EARLY CHILDHOOD CENTER,PK-01
39,310,40,UNION,BERKELEY HEIGHTS TWP,MOUNTAIN PARK SCHOOL,5-Feb
39,310,50,UNION,BERKELEY HEIGHTS TWP,WILLIAM WOODRUFF SCHOOL,5-Feb
39,850,5,UNION,CLARK TWP,ARTHUR L. JOHNSON HIGH SCHOOL,PK-12
39,850,30,UNION,CLARK TWP,FRANK K. HEHNLY,KG-05
39,850,35,UNION,CLARK TWP,CARL H. KUMPF SCHOOL,8-Jun
39,850,40,UNION,CLARK TWP,VALLEY ROAD SCHOOL,KG-05
39,980,30,UNION,CRANFORD TWP,CRANFORD HIGH SCHOOL,12-Sep
39,980,33,UNION,CRANFORD TWP,HILLSIDE AVENUE SCHOOL,KG-08
39,980,37,UNION,CRANFORD TWP,ORANGE AVENUE SCHOOL,8-Mar
39,980,40,UNION,CRANFORD TWP,BLOOMINGDALE AVENUE SCHOOL,KG-02
39,980,50,UNION,CRANFORD TWP,BROOKSIDE PLACE SCHOOL,KG-05
39,980,80,UNION,CRANFORD TWP,LIVINGSTON AVENUE SCHOOL,5-Mar
39,980,110,UNION,CRANFORD TWP,WALNUT AVENUE SCHOOL,PK-02
39,1320,25,UNION,ELIZABETH CITY,ELIZABETH HIGH SCHOOL,12-Sep
39,1320,30,UNION,ELIZABETH CITY,TERENCE C. REILLY SCHOOL # 7,8-Feb
39,1320,35,UNION,ELIZABETH CITY,JOSEPH BATTIN SCHOOL NO. 4,KG-08
39,1320,90,UNION,ELIZABETH CITY,GEORGE WASHINGTON SCHOOL NO. 1,PK-08
39,1320,100,UNION,ELIZABETH CITY,WINFIELD SCOTT SCHOOL NO. 2,PK-08
39,1320,110,UNION,ELIZABETH CITY,NICHOLAS S. LACORTE-PETERSTOWN SCHOOL NO. 3,KG-08
39,1320,120,UNION,ELIZABETH CITY,LOUVERTURE-LAFAYETTE SCHOOL NO. 6,PK-08
39,1320,150,UNION,ELIZABETH CITY,ELMORA SCHOOL NO. 12,PK-08
39,1320,160,UNION,ELIZABETH CITY,BENJAMIN FRANKLIN SCHOOL NO. 13,KG-08
39,1320,170,UNION,ELIZABETH CITY,ABRAHAM LINCOLN SCHOOL NO. 14,KG-08
39,1320,180,UNION,ELIZABETH CITY,CHRISTOPHER COLUMBUS SCHOOL NO. 15,KG-08
39,1320,190,UNION,ELIZABETH CITY,MADISON MONROE SCHOOL NO. 16,PK-08
39,1320,210,UNION,ELIZABETH CITY,ROBERT MORRIS SCHOOL NO. 18,KG-08
39,1320,220,UNION,ELIZABETH CITY,WOODROW WILSON SCHOOL NO. 19,PK-08
39,1320,230,UNION,ELIZABETH CITY,JOHN MARSHAL SCHOOL NO. 20,KG-08
39,1320,240,UNION,ELIZABETH CITY,VICTOR MRAVLAG SCHOOL NO. 21,PK-08
39,1320,250,UNION,ELIZABETH CITY,WILLIAM F. HALLORAN SCHOOL NO.22,8-Feb
39,1320,260,UNION,ELIZABETH CITY,NICHOLAS MURRAY BUTLER SCHOOL NO. 23,PK-08
39,1320,280,UNION,ELIZABETH CITY,CHARLES J. HUDSON SCHOOL NO. 25,KG-08
39,1320,290,UNION,ELIZABETH CITY,DR. ORLANDO EDREIRA ACADEMY SCHOOL NO. 26,PK-08
39,1320,295,UNION,ELIZABETH CITY,DR. ALBERT EINSTEIN ACADEMY SCHOOL NO. 29,PK-08
39,1320,300,UNION,ELIZABETH CITY,MABEL G. HOMES SCHOOL NO. 5,PK-08
39,1320,301,UNION,ELIZABETH CITY,IPREP ACADEMY SCHOOL NO 8,KG-08
39,1320,305,UNION,ELIZABETH CITY,RONALD REAGAN ACADEMY SCHOOL NO. 30,PK-08
39,1320,310,UNION,ELIZABETH CITY,DR. ANTONIA PANTOJA SCHOOL NO. 27,PK-08
39,1320,315,UNION,ELIZABETH CITY,JUAN PABLO DUARTE - JOSE JULIAN MARTI #28,PK-08
39,1320,350,UNION,ELIZABETH CITY,FRANCES C. SMITH EARLY CHILDHOOD CENTER #50,PK
39,1320,355,UNION,ELIZABETH CITY,DONALD STEWART EARLY CHILDHOOD CENTER #51,PK
39,1320,360,UNION,ELIZABETH CITY,DR. MARTIN LUTHER KING JR. ECC #52,PK
39,1320,401,UNION,ELIZABETH CITY,JOHN E. DWYER TECHNOLOGY ACADEMY,12-Sep
39,1320,402,UNION,ELIZABETH CITY,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,12-Sep
39,1320,403,UNION,ELIZABETH CITY,THOMAS JEFFERSON ARTS ACADEMY,12-Sep
39,1320,404,UNION,ELIZABETH CITY,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,12-Sep
39,1320,405,UNION,ELIZABETH CITY,ALEXANDER HAMILTON PREPARATORY ACADEMY,12-Sep
39,1710,50,UNION,GARWOOD BORO,LINCOLN,PK-08
39,2190,50,UNION,HILLSIDE TWP,HILLSIDE HIGH SCHOOL,12-Sep
39,2190,60,UNION,HILLSIDE TWP,CALVIN COOLIDGE SCHOOL,2
39,2190,80,UNION,HILLSIDE TWP,HURDEN LOOKER SCHOOL,4-Mar
39,2190,85,UNION,HILLSIDE TWP,WALTER O. KRUMBIEGEL MIDDLE SCHOOL,8-Jun
39,2190,90,UNION,HILLSIDE TWP,A.P. MORRIS EARLY CHILDHOOD CENTER,PK-01
39,2190,110,UNION,HILLSIDE TWP,GEORGE WASHINGTON SCHOOL,5
39,2420,10,UNION,KENILWORTH BORO,DAVID BREARLEY MIDDLE/HIGH SCHOOL,12-Jul
39,2420,50,UNION,KENILWORTH BORO,WARREN G. HARDING ELEMENTARY SCHOOL,PK-06
39,2660,50,UNION,LINDEN CITY,LINDEN HIGH SCHOOL,12-Sep
39,2660,60,UNION,LINDEN CITY,MYLES J. MCMANUS MIDDLE SCHOOL,8-Jun
39,2660,70,UNION,LINDEN CITY,JOSEPH E. SOEHL MIDDLE SCHOOL,8-Jun
39,2660,80,UNION,LINDEN CITY,NUMBER 1,PK-05
39,2660,90,UNION,LINDEN CITY,NUMBER 2,PK-05
39,2660,115,UNION,LINDEN CITY,NUMBER 4,PK-05
39,2660,120,UNION,LINDEN CITY,NUMBER 5,PK-05
39,2660,130,UNION,LINDEN CITY,NUMBER 6,PK-05
39,2660,150,UNION,LINDEN CITY,NUMBER 8,PK-05
39,2660,160,UNION,LINDEN CITY,NUMBER 9,PK-05
39,2660,170,UNION,LINDEN CITY,NUMBER 10,PK-05
39,3395,50,UNION,MORRIS-UNION JOINTURE COM,DEVELOPMENTAL LEARNING CENTER NEW PROVIDENCE,KG-12
39,3395,80,UNION,MORRIS-UNION JOINTURE COM,DEVELOPMENTAL LEARNING CENTER WARREN,PK-12
39,3470,30,UNION,MOUNTAINSIDE BORO,DEERFIELD ELEMENTARY SCHOOL,8-Mar
39,3470,60,UNION,MOUNTAINSIDE BORO,BEECHWOOD SCHOOL,PK-02
39,3560,50,UNION,NEW PROVIDENCE BORO,NEW PROVIDENCE HIGH SCHOOL,12-Sep
39,3560,55,UNION,NEW PROVIDENCE BORO,ALLEN W. ROBERTS SCHOOL,PK-06
39,3560,80,UNION,NEW PROVIDENCE BORO,NEW PROVIDENCE MIDDLE SCHOOL,8-Jul
39,3560,90,UNION,NEW PROVIDENCE BORO,SALT BROOK SCHOOL,KG-06
39,4160,50,UNION,PLAINFIELD CITY,PLAINFIELD HIGH SCHOOL,12-Sep
39,4160,51,UNION,PLAINFIELD CITY,BARACK OBAMA ACADEMY FOR ACADEMIC & CIVIC DEVELOPMENT,12-Sep
39,4160,52,UNION,PLAINFIELD CITY,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,12-Jul
39,4160,60,UNION,PLAINFIELD CITY,HUBBARD MIDDLE SCHOOL,8-Jun
39,4160,70,UNION,PLAINFIELD CITY,MAXSON MIDDLE SCHOOL,8-Jun
39,4160,80,UNION,PLAINFIELD CITY,DEWITT D. BARLOW ELEMENTARY SCHOOL,KG-05
39,4160,100,UNION,PLAINFIELD CITY,CEDARBROOK ELEMENTARY SCHOOL,KG-08
39,4160,110,UNION,PLAINFIELD CITY,CLINTON ELEMENTARY SCHOOL,PK-08
39,4160,120,UNION,PLAINFIELD CITY,FREDERIC W. COOK ELEMENTARY SCHOOL,KG-07
39,4160,130,UNION,PLAINFIELD CITY,EMERSON ELEMENTARY SCHOOL,KG-05
39,4160,140,UNION,PLAINFIELD CITY,EVERGREEN ELEMENTARY SCHOOL,KG-05
39,4160,150,UNION,PLAINFIELD CITY,JEFFERSON ELEMENTARY SCHOOL,KG-05
39,4160,170,UNION,PLAINFIELD CITY,CHARLES H. STILLMAN ELEMENTARY SCHOOL,KG-05
39,4160,180,UNION,PLAINFIELD CITY,WASHINGTON COMMUNITY SCHOOL,PK-05
39,4160,190,UNION,PLAINFIELD CITY,WOODLAND ELEMENTARY SCHOOL,KG-05
39,4290,50,UNION,RAHWAY CITY,RAHWAY HIGH SCHOOL,12-Sep
39,4290,60,UNION,RAHWAY CITY,RAHWAY 7TH & 8TH GRADE ACADEMY,8-Jul
39,4290,80,UNION,RAHWAY CITY,FRANKLIN ELEMENTARY SCHOOL,PK-06
39,4290,90,UNION,RAHWAY CITY,GROVER CLEVELAND ELEMENTARY SCHOOL,PK-06
39,4290,110,UNION,RAHWAY CITY,MADISON ELEMENTARY,PK-06
39,4290,120,UNION,RAHWAY CITY,ROOSEVELT ELEMENTARY SCHOOL,PK-06
39,4540,10,UNION,ROSELLE BORO,ABRAHAM CLARK HIGH SCHOOL,12-Sep
39,4540,20,UNION,ROSELLE BORO,HARRISON ELEMENTARY SCHOOL,4-Jan
39,4540,30,UNION,ROSELLE BORO,DR. CHARLES C. POLK SCHOOL,4-Jan
39,4540,40,UNION,ROSELLE BORO,LEONARD V. MOORE MIDDLE SCHOOL,6-May
39,4540,50,UNION,ROSELLE BORO,WASHINGTON ELEMENTARY SCHOOL,4-Jan
39,4540,60,UNION,ROSELLE BORO,GRACE WILDAY JUNIOR HIGH SCHOOL,8-Jul
39,4540,120,UNION,ROSELLE BORO,ROSELLE PRESCHOOL,PK
39,4540,300,UNION,ROSELLE BORO,KINDERGARTEN SUCCESS ACADEMY,KG
39,4550,50,UNION,ROSELLE PARK BORO,ROSELLE PARK HIGH SCHOOL,12-Sep
39,4550,60,UNION,ROSELLE PARK BORO,ERNEST J. FINIZIO JR. - ALDENE SCHOOL,PK-05
39,4550,80,UNION,ROSELLE PARK BORO,ROBERT GORDON ELEMENTARY SCHOOL,KG-05
39,4550,85,UNION,ROSELLE PARK BORO,ROSELLE PARK MIDDLE SCHOOL,8-Jun
39,4550,90,UNION,ROSELLE PARK BORO,SHERMAN ELEMENTARY SCHOOL,KG-05
39,4670,50,UNION,SCOTCH PLAINS-FANWOOD REG,SCOTCH PLAINS-FANWOOD HIGH SCHOOL,12-Sep
39,4670,60,UNION,SCOTCH PLAINS-FANWOOD REG,PARK MIDDLE SCHOOL,8-May
39,4670,65,UNION,SCOTCH PLAINS-FANWOOD REG,TERRILL MIDDLE SCHOOL,8-May
39,4670,70,UNION,SCOTCH PLAINS-FANWOOD REG,SCHOOL ONE,PK-04
39,4670,80,UNION,SCOTCH PLAINS-FANWOOD REG,HOWARD B. BRUNNER,PK-04
39,4670,85,UNION,SCOTCH PLAINS-FANWOOD REG,J. ACKERMAN COLES,PK-04
39,4670,90,UNION,SCOTCH PLAINS-FANWOOD REG,EVERGREEN SCHOOL,PK-04
39,4670,105,UNION,SCOTCH PLAINS-FANWOOD REG,WILLIAM J. MCGINN,KG-04
39,5000,10,UNION,SPRINGFIELD TWP,JONATHAN DAYTON HIGH SCHOOL,12-Sep
39,5000,50,UNION,SPRINGFIELD TWP,EDWARD V. WALTON PRIMARY SCHOOL,PK-02
39,5000,60,UNION,SPRINGFIELD TWP,FLORENCE M. GAUDINEER MIDDLE SCHOOL,8-Jun
39,5000,70,UNION,SPRINGFIELD TWP,JAMES CALDWELL ELEMENTARY SCHOOL,5-Mar
39,5000,90,UNION,SPRINGFIELD TWP,THELMA L. SANDMEIER ELEMENTARY SCHOOL,5-Mar
39,5090,50,UNION,SUMMIT CITY,SUMMIT SENIOR HIGH SCHOOL,12-Sep
39,5090,60,UNION,SUMMIT CITY,LAWTON C. JOHNSON SUMMIT MIDDLE SCHOOL,8-Jun
39,5090,70,UNION,SUMMIT CITY,BRAYTON ELEMENTARY SCHOOL,5-Jan
39,5090,80,UNION,SUMMIT CITY,FRANKLIN ELEMENTARY SCHOOL,5-Jan
39,5090,90,UNION,SUMMIT CITY,JEFFERSON ELEMENTARY SCHOOL,5-Jan
39,5090,100,UNION,SUMMIT CITY,LINCOLN-HUBBARD ELEMENTARY SCHOOL,5-Jan
39,5090,120,UNION,SUMMIT CITY,WASHINGTON ELEMENTARY SCHOOL,5-Jan
39,5090,150,UNION,SUMMIT CITY,PRIMARY CENTER AT JEFFERSON,PK-KG
39,5090,160,UNION,SUMMIT CITY,PRIMARY CENTER AT WILSON,PK-KG
39,5245,10,UNION,UNION CO ED SERV COMM,LAMBERTS MILL ACADEMY,12-Aug
39,5245,30,UNION,UNION CO ED SERV COMM,WESTLAKE,12-Jan
39,5245,50,UNION,UNION CO ED SERV COMM,CROSSROADS SCHOOL,PK-06
39,5260,20,UNION,UNION COUNTY VOCATIONAL,ACADEMY FOR ALLIED HEALTH SCIENCES,12-Sep
39,5260,30,UNION,UNION COUNTY VOCATIONAL,ACADEMY FOR INFORMATION TECHNOLOGY,12-Sep
39,5260,35,UNION,UNION COUNTY VOCATIONAL,ACADEMY FOR PERFORMING ARTS,12-Sep
39,5260,40,UNION,UNION COUNTY VOCATIONAL,UNION COUNTY MAGNET HIGH SCHOOL,12-Sep
39,5260,50,UNION,UNION COUNTY VOCATIONAL,UNION COUNTY TECH,12-Sep
39,5290,50,UNION,UNION TWP,UNION SENIOR HIGH,12-Sep
39,5290,60,UNION,UNION TWP,BURNET MIDDLE SCHOOL,8-Jun
39,5290,70,UNION,UNION TWP,KAWAMEEH MIDDLE SCHOOL,8-Jun
39,5290,80,UNION,UNION TWP,BATTLE HILL,PK-04
39,5290,83,UNION,UNION TWP,HANNAH CALDWELL ELEM SCH,PK-04
39,5290,85,UNION,UNION TWP,JEFFERSON,5
39,5290,90,UNION,UNION TWP,CONNECTICUT FARMS,KG-04
39,5290,100,UNION,UNION TWP,FRANKLIN ELEMENTARY,PK-04
39,5290,130,UNION,UNION TWP,LIVINGSTON,PK-04
39,5290,140,UNION,UNION TWP,WASHINGTON,PK-04
39,5730,50,UNION,WESTFIELD TOWN,WESTFIELD SENIOR HIGH SCHOOL,12-Sep
39,5730,60,UNION,WESTFIELD TOWN,ROOSEVELT INTERMEDIATE SCHOOL,8-Jun
39,5730,70,UNION,WESTFIELD TOWN,THOMAS EDISON INTERMEDIATE SCHOOL,8-Jun
39,5730,100,UNION,WESTFIELD TOWN,FRANKLIN ELEMENTARY SCHOOL,5-Jan
39,5730,120,UNION,WESTFIELD TOWN,JEFFERSON ELEMENTARY SCHOOL,5-Jan
39,5730,140,UNION,WESTFIELD TOWN,MCKINLEY ELEMENTARY SCHOOL,5-Jan
39,5730,145,UNION,WESTFIELD TOWN,TAMAQUES ELEMENTARY SCHOOL,5-Jan
39,5730,150,UNION,WESTFIELD TOWN,WASHINGTON ELEMENTARY SCHOOL,5-Jan
39,5730,160,UNION,WESTFIELD TOWN,WILSON ELEMENTARY SCHOOL,5-Jan
39,5730,170,UNION,WESTFIELD TOWN,LINCOLN EARLY CHILDHOOD CENTER,PK-KG
39,5810,60,UNION,WINFIELD TWP,WINFIELD TOWNSHIP,PK-08
41,30,10,WARREN,ALLAMUCHY TWP,ALLAMUCHY TOWNSHIP SCHOOL,8-Feb
41,30,20,WARREN,ALLAMUCHY TWP,MOUNTAIN VILLA SCHOOL,PK-01
41,70,10,WARREN,ALPHA BORO,ALPHA BOROUGH SCHOOL,PK-08
41,280,20,WARREN,BELVIDERE TOWN,BELVIDERE HIGH SCHOOL,12-Sep
41,280,30,WARREN,BELVIDERE TOWN,OXFORD STREET ELEMENTARY SCHOOL,8-Apr
41,280,50,WARREN,BELVIDERE TOWN,THIRD STREET ELEMENTARY SCHOOL,KG-03
41,400,30,WARREN,BLAIRSTOWN TWP,BLAIRSTOWN ELEMENTARY SCHOOL DISTRICT,PK-06
41,1620,50,WARREN,FRANKLIN TWP,FRANKLIN TOWNSHIP SCHOOL,PK-06
41,1670,50,WARREN,FRELINGHUYSEN TWP,FRELINGHUYSEN TOWNSHIP ELEMENTARY SCHOOL,PK-06
41,1785,40,WARREN,GREAT MEADOWS REGIONAL,GREAT MEADOWS REGIONAL MIDDLE SCHOOL,8-Jun
41,1785,50,WARREN,GREAT MEADOWS REGIONAL,CENTRAL ELEMENTARY SCHOOL,KG-02
41,1785,60,WARREN,GREAT MEADOWS REGIONAL,LIBERTY ELEMENTARY SCHOOL,5-Mar
41,1840,40,WARREN,GREENWICH TWP,GREENWICH SCHOOL,PK-05
41,1840,70,WARREN,GREENWICH TWP,STEWARTSVILLE MIDDLE SCHOOL,8-Jun
41,1870,50,WARREN,HACKETTSTOWN,HACKETTSTOWN HIGH SCHOOL,12-Sep
41,1870,60,WARREN,HACKETTSTOWN,HACKETTSTOWN MIDDLE SCHOOL,8-May
41,1870,70,WARREN,HACKETTSTOWN,HATCHERY HILL ELEMENTARY SCHOOL,PK-04
41,1870,90,WARREN,HACKETTSTOWN,WILLOW GROVE ELEMENTARY SCHOOL,KG-04
41,2040,30,WARREN,HARMONY TWP,HARMONY TOWNSHIP SCHOOL DISTRICT,PK-08
41,2250,50,WARREN,HOPE TWP,HOPE TOWNSHIP SCHOOL,PK-08
41,2470,40,WARREN,KNOWLTON TWP,KNOWLTON TOWNSHIP BOARD OF EDUCATION,PK-06
41,2790,50,WARREN,LOPATCONG TWP,LOPATCONG ELEMENTARY SCHOOL,PK-04
41,2790,60,WARREN,LOPATCONG TWP,LOPATCONG TOWNSHIP MIDDLE SCHOOL,8-May
41,2970,50,WARREN,MANSFIELD TWP,MANSFIELD TOWNSHIP ELEMENTARY,PK-06
41,3675,50,WARREN,NORTH WARREN REGIONAL,NORTH WARREN REGIONAL SCHOOL DISTRICT,12-Jul
41,3890,50,WARREN,OXFORD TWP,OXFORD CENTRAL SCHOOL,PK-08
41,4100,50,WARREN,PHILLIPSBURG TOWN,PHILLIPSBURG HIGH SCHOOL,12-Sep
41,4100,60,WARREN,PHILLIPSBURG TOWN,ANDOVER MORRIS ELEMENTARY SCHOOL,5-Mar
41,4100,70,WARREN,PHILLIPSBURG TOWN,BARBER ELEMENTARY SCHOOL,2-Jan
41,4100,100,WARREN,PHILLIPSBURG TOWN,FREEMAN ELEMENTARY SCHOOL,2-Jan
41,4100,105,WARREN,PHILLIPSBURG TOWN,GREEN STREET ELEMENTARY SCHOOL,5-Mar
41,4100,110,WARREN,PHILLIPSBURG TOWN,PHILLIPSBURG MIDDLE SCHOOL,8-Jun
41,4100,150,WARREN,PHILLIPSBURG TOWN,PHILLIPSBURG EARLY CHILDHOOD LEARNING CENTER,PK-KG
41,4200,40,WARREN,POHATCONG TWP,POHATCONG TOWNSHIP SCHOOL,PK-08
41,5450,50,WARREN,WARREN CO SPECIAL SERVICE,WARREN COUNTY SPECIAL SERVICES SCHOOL DISTRICT,KG-12
41,5460,50,WARREN,WARREN COUNTY VOCATIONAL,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,12-Sep
41,5465,50,WARREN,WARREN HILLS REGIONAL,WARREN HILLS REGIONAL HIGH SCHOOL,12-Sep
41,5465,60,WARREN,WARREN HILLS REGIONAL,WARREN HILLS REGIONAL MIDDLE SCHOOL,8-Jul
41,5480,55,WARREN,WASHINGTON BORO,WASHINGTON MEMORIAL ELEMENTARY SCHOOL,6-Mar
41,5480,60,WARREN,WASHINGTON BORO,TAYLOR STREET ELEMENTARY SCHOOL,PK-02
41,5530,40,WARREN,WASHINGTON TWP,BRASS CASTLE SCHOOL,PK-06
41,5530,50,WARREN,WASHINGTON TWP,PORT COLDEN SCHOOL,3-Jan
41,5780,50,WARREN,WHITE TWP,WHITE TOWNSHIP CONSOLIDATED SCHOOL,PK-08
80,6010,910,CHARTERS,ACADEMY CHARTER HIGH SCHOOL,ACADEMY CHARTER HIGH SCHOOL,12-Sep
80,6013,900,CHARTERS,BERGEN ARTS AND SCIENCES CS,BERGEN ARTS AND SCIENCES CS,KG-11
80,6017,932,CHARTERS,FOUNDATION ACADEMY CS,FOUNDATION ACADEMY CHARTER SCHOOL,12-Mar
80,6018,900,CHARTERS,CENTRAL JERSEY COLLEGE PREP CS,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,12-Jun
80,6020,985,CHARTERS,PRIDE ACADEMY CHARTER SCHOOL,PRIDE ACADEMY CHARTER SCHOOL,8-May
80,6021,905,CHARTERS,COMMUNITY CHARTER SCHOOL OF PATERSO,COMMUNITY CHARTER SCHOOL OF PATERSON,KG-06
80,6022,990,CHARTERS,BURCH CHARTER SCHOOL OF EXCELLENCE,BURCH CHARTER SCHOOL OF EXCELLENCE,KG-05
80,6024,906,CHARTERS,CAMDEN'S PRIDE CHARTER SCHHOL,CAMDEN'S PRIDE CHARTER SCHOOL,KG-04
80,6025,907,CHARTERS,PAUL ROBESON HUMANITIES  CS,PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES,8-Apr
80,6026,908,CHARTERS,RIVERBANK CHARTER SCHOOL OF EXCELLE,RIVERBANK CHARTER SCHOOL OF EXCELLENCE,KG-03
80,6028,910,CHARTERS,VINELAND PUBLIC CHARTER SCHOOL,VINELAND PUBLIC CHARTER SCHOOL,KG-06
80,6029,911,CHARTERS,NEWARK EDUCATORS CHARTER SCHOOL,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,KG-05
80,6030,912,CHARTERS,THE ETHICAL COMMUNITY CHARTER SCHOO,THE ETHICAL COMMUNITY CHARTER SCHOO,KG-05
80,6032,901,CHARTERS,ACADEMY FOR URBAN LEADERSHIP CS,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,12-Sep
80,6033,902,CHARTERS,THE BARACK OBAMA GREEN CHARTER HIGH,THE BARACK OBAMA GREEN CHARTER HIGH,12-Sep
80,6036,921,CHARTERS,HOLA HOBOKEN DUAL LANG CS,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,KG-05
80,6037,922,CHARTERS,NEWARK LEGACY CS,NEWARK LEGACY CHARTER SCHOOL,KG-04
80,6038,923,CHARTERS,VISIONS ACADEMY CS,VISIONS ACADEMY CHARTER HIGH SCHOOL,12-Sep
80,6041,916,CHARTERS,HATIKVAH INTERNATIONAL CS,HATIKVAH INTERNATIONAL CHARTER SCHOOL,KG-05
80,6053,917,CHARTERS,GREAT OAKS CHARTER SCHOOL,GREAT OAKS CHARTER SCHOOL,9-Jun
